1329567001 170 0 0 0 0
1329568721 170 4 0 0 0
1329570341 279 4 0 0 0
1329571120 279 4 0 0 0
1329571483 279 4 12 0 0
1329571603 279 4 12 0 0
1329576039 660 4 12 0 0
1329576120 660 4 12 0 0
1329576659 704 4 12 0 0
1329577774 704 10 12 0 0
1329578028 704 11 12 0 0
1329578264 704 11 12 0 0
1329578415 704 12 12 0 0
1329578523 754 12 12 0 0
1329578647 754 12 12 0 0
1329578757 806 12 12 0 0
1329579360 806 12 12 0 0
1329579457 806 12 12 0 0
1329579910 806 175 12 0 0
1329580105 829 175 12 0 0
1329580363 829 175 12 0 0
1329581508 982 175 12 0 0
1329581747 992 175 12 0 0
1329582074 995 175 12 0 0
1329584269 1011 175 12 0 0
1329584452 1011 175 12 0 0
1329613636 1154 175 12 0 0
1329615471 1198 175 12 0 0
1329641907 1198 489 12 0 0
1329642418 1198 489 12 0 0
1329642476 1198 490 12 0 0
1329642581 1198 490 12 0 0
1329642890 1198 490 12 0 0
1329643115 1198 490 12 0 0
1329643437 1293 490 12 0 0
1329643576 1293 490 12 0 0
1329644565 1374 490 12 0 0
1329645673 1432 490 12 0 0
1329648246 1432 705 12 0 0
1329650488 1491 705 12 0 0
1329650696 1491 705 12 0 0
1329651103 1494 705 12 0 0
1329651173 1494 722 12 0 0
1329651377 1494 722 12 0 0
1329651527 1494 722 12 0 0
1329652676 1534 722 12 0 0
1329652776 1534 722 12 0 0
1329654124 1719 722 12 0 0
1329655787 1719 875 12 0 0
1329656288 1731 875 12 0 0
1329656654 1769 875 12 0 0
1329656868 1769 876 12 0 0
1329657030 1769 876 12 0 0
1329657649 1812 876 12 0 0
1329657729 1812 876 12 913 0
1329657736 1812 876 12 913 0
1329658529 1812 876 12 913 0
